id_grupo;data_assembleia;tipo_lance;percentual_lance;valor_lance;qtd_contemplados
5;2025-09-15;Lance Fixo;30;19837.50;2
6;2023-08-15;Lance Livre;81.16;40580.00;1
6;2023-08-15;Lance Embutido;85.64;42820.00;1
6;2023-08-15;Lance Fixo;30;15000.00;1
6;2023-09-15;Lance Livre;79.59;39795.00;1
6;2023-09-15;Lance Embutido;81.96;40980.00;1
6;2023-09-15;Lance Fixo;30;15000.00;1
6;2023-10-15;Lance Livre;86.09;43045.00;1
6;2023-10-15;Lance Embutido;81.66;40830.00;1
6;2023-10-15;Lance Fixo;30;15000.00;1
6;2023-11-15;Lance Livre;65.07;32535.00;2
6;2023-11-15;Lance Embutido;59.76;29880.00;3
6;2023-11-15;Lance Fixo;30;15000.00;3
6;2023-12-15;Lance Livre;74.52;37260.00;2
6;2023-12-15;Lance Embutido;61.58;30790.00;3
6;2023-12-15;Lance Fixo;30;15000.00;2
6;2024-01-15;Lance Livre;61.34;30670.00;3
6;2024-01-15;Lance Embutido;59.56;29780.00;1
6;2024-01-15;Lance Fixo;30;15000.00;3
6;2024-02-15;Lance Livre;62.79;31395.00;1
6;2024-02-15;Lance Embutido;67.9;33950.00;1
6;2024-02-15;Lance Fixo;30;15000.00;3
6;2024-03-15;Lance Livre;58.12;29060.00;2
6;2024-03-15;Lance Embutido;65.35;32675.00;2
6;2024-03-15;Lance Fixo;30;15000.00;1
6;2024-04-15;Lance Livre;65.24;32620.00;2
6;2024-04-15;Lance Embutido;64.22;32110.00;3
6;2024-04-15;Lance Fixo;30;15000.00;2
6;2024-05-15;Lance Livre;67.72;33860.00;1
6;2024-05-15;Lance Embutido;63.95;31975.00;1
6;2024-05-15;Lance Fixo;30;15000.00;2
6;2024-06-15;Lance Livre;58.59;29295.00;1
6;2024-06-15;Lance Embutido;61.49;30745.00;3
6;2024-06-15;Lance Fixo;30;15000.00;2
6;2024-07-15;Lance Livre;72;41400.00;3
6;2024-07-15;Lance Embutido;55.34;31820.50;1
6;2024-07-15;Lance Fixo;30;17250.00;1
6;2024-08-15;Lance Livre;53.09;30526.75;5
6;2024-08-15;Lance Embutido;55.65;31998.75;3
6;2024-08-15;Lance Fixo;30;17250.00;2
6;2024-09-15;Lance Livre;52.86;30394.50;2
6;2024-09-15;Lance Embutido;48.39;27824.25;4
6;2024-09-15;Lance Fixo;30;17250.00;3
6;2024-10-15;Lance Livre;51.87;29825.25;4
6;2024-10-15;Lance Embutido;48.06;27634.50;5
6;2024-10-15;Lance Fixo;30;17250.00;1
6;2024-11-15;Lance Livre;49.88;28681.00;3
6;2024-11-15;Lance Embutido;54.91;31573.25;4
6;2024-11-15;Lance Fixo;30;17250.00;2
6;2024-12-15;Lance Livre;56.79;32654.25;2
6;2024-12-15;Lance Embutido;59.31;34103.25;2
6;2024-12-15;Lance Fixo;30;17250.00;1
6;2025-01-15;Lance Livre;53.38;30693.50;4
6;2025-01-15;Lance Embutido;49.44;28428.00;2
6;2025-01-15;Lance Fixo;30;17250.00;3
6;2025-02-15;Lance Livre;53.06;30509.50;4
6;2025-02-15;Lance Embutido;54.94;31590.50;4
6;2025-02-15;Lance Fixo;30;17250.00;2
6;2025-03-15;Lance Livre;51.06;29359.50;5
6;2025-03-15;Lance Embutido;59.23;34057.25;3
6;2025-03-15;Lance Fixo;30;17250.00;1
6;2025-04-15;Lance Livre;48.05;27628.75;4
6;2025-04-15;Lance Embutido;58.41;33585.75;5
6;2025-04-15;Lance Fixo;30;17250.00;1
6;2025-05-15;Lance Livre;58.88;33856.00;2
6;2025-05-15;Lance Embutido;51.4;29555.00;5
6;2025-05-15;Lance Fixo;30;17250.00;2
6;2025-06-15;Lance Livre;58.49;33631.75;4
6;2025-06-15;Lance Embutido;50.28;28911.00;3
6;2025-06-15;Lance Fixo;30;17250.00;2
6;2025-07-15;Lance Livre;54.78;36223.27;2
6;2025-07-15;Lance Embutido;50.24;33221.20;4
6;2025-07-15;Lance Fixo;30;19837.50;2
6;2025-08-15;Lance Livre;53.06;35085.92;3
6;2025-08-15;Lance Embutido;49.22;32546.72;2
6;2025-08-15;Lance Fixo;30;19837.50;3
6;2025-09-15;Lance Livre;57.6;38088.00;5
6;2025-09-15;Lance Embutido;52.19;34510.64;2
6;2025-09-15;Lance Fixo;30;19837.50;3
7;2024-01-15;Lance Livre;75.42;37710.00;1
7;2024-01-15;Lance Embutido;76.59;38295.00;1
7;2024-01-15;Lance Fixo;30;15000.00;1
7;2024-02-15;Lance Livre;93.4;46700.00;1
7;2024-02-15;Lance Embutido;86.73;43365.00;1
7;2024-02-15;Lance Fixo;30;15000.00;1
7;2024-03-15;Lance Livre;93.26;46630.00;1
7;2024-03-15;Lance Embutido;80.52;40260.00;1
7;2024-03-15;Lance Fixo;30;15000.00;1
7;2024-04-15;Lance Livre;71.76;35880.00;2
7;2024-04-15;Lance Embutido;60.07;30035.00;1
7;2024-04-15;Lance Fixo;30;15000.00;1
7;2024-05-15;Lance Livre;69.36;34680.00;2
7;2024-05-15;Lance Embutido;61;30500.00;2
7;2024-05-15;Lance Fixo;30;15000.00;2
7;2024-06-15;Lance Livre;70.8;35400.00;1
7;2024-06-15;Lance Embutido;58.11;29055.00;3
7;2024-06-15;Lance Fixo;30;15000.00;1
7;2024-07-15;Lance Livre;70.43;35215.00;2
7;2024-07-15;Lance Embutido;55.32;27660.00;1
7;2024-07-15;Lance Fixo;30;15000.00;2
7;2024-08-15;Lance Livre;68.19;34095.00;2
7;2024-08-15;Lance Embutido;71.13;35565.00;1
7;2024-08-15;Lance Fixo;30;15000.00;3
7;2024-09-15;Lance Livre;54.3;27150.00;2
7;2024-09-15;Lance Embutido;61.92;30960.00;1
7;2024-09-15;Lance Fixo;30;15000.00;2
7;2024-10-15;Lance Livre;60.83;30415.00;1
7;2024-10-15;Lance Embutido;54.72;27360.00;1
7;2024-10-15;Lance Fixo;30;15000.00;3
7;2024-11-15;Lance Livre;68.84;34420.00;2
7;2024-11-15;Lance Embutido;71.3;35650.00;1
7;2024-11-15;Lance Fixo;30;15000.00;2
7;2024-12-15;Lance Livre;61.68;30840.00;2
7;2024-12-15;Lance Embutido;63.38;31690.00;2
7;2024-12-15;Lance Fixo;30;15000.00;3
7;2025-01-15;Lance Livre;54.16;31142.00;4
7;2025-01-15;Lance Embutido;50.27;28905.25;2
7;2025-01-15;Lance Fixo;30;17250.00;1
7;2025-02-15;Lance Livre;51.43;29572.25;3
7;2025-02-15;Lance Embutido;58.14;33430.50;5
7;2025-02-15;Lance Fixo;30;17250.00;2
7;2025-03-15;Lance Livre;55.17;31722.75;2
7;2025-03-15;Lance Embutido;49.94;28715.50;5
7;2025-03-15;Lance Fixo;30;17250.00;1
7;2025-04-15;Lance Livre;49.6;28520.00;5
7;2025-04-15;Lance Embutido;56.26;32349.50;3
7;2025-04-15;Lance Fixo;30;17250.00;2
7;2025-05-15;Lance Livre;50.2;28865.00;3
7;2025-05-15;Lance Embutido;51.55;29641.25;5
7;2025-05-15;Lance Fixo;30;17250.00;3
7;2025-06-15;Lance Livre;55.27;31780.25;4
7;2025-06-15;Lance Embutido;49.59;28514.25;4
7;2025-06-15;Lance Fixo;30;17250.00;3
7;2025-07-15;Lance Livre;56.52;32499.00;5
7;2025-07-15;Lance Embutido;53.46;30739.50;3
7;2025-07-15;Lance Fixo;30;17250.00;2
7;2025-08-15;Lance Livre;56.47;32470.25;5
7;2025-08-15;Lance Embutido;52.27;30055.25;4
7;2025-08-15;Lance Fixo;30;17250.00;3
7;2025-09-15;Lance Livre;57.84;33258.00;2
7;2025-09-15;Lance Embutido;54.05;31078.75;2
7;2025-09-15;Lance Fixo;30;17250.00;1
8;2024-01-15;Lance Livre;80.44;40220.00;1
8;2024-01-15;Lance Embutido;83.43;41715.00;1
8;2024-01-15;Lance Fixo;30;15000.00;1
8;2024-02-15;Lance Livre;79.7;39850.00;1
8;2024-02-15;Lance Embutido;85.25;42625.00;1
8;2024-02-15;Lance Fixo;30;15000.00;1
8;2024-03-15;Lance Livre;86.63;43315.00;1
8;2024-03-15;Lance Embutido;94.14;47070.00;1
8;2024-03-15;Lance Fixo;30;15000.00;1
8;2024-04-15;Lance Livre;59.15;29575.00;3
8;2024-04-15;Lance Embutido;71.08;35540.00;3
8;2024-04-15;Lance Fixo;30;15000.00;1
8;2024-05-15;Lance Livre;70.23;35115.00;1
8;2024-05-15;Lance Embutido;65.11;32555.00;1
8;2024-05-15;Lance Fixo;30;15000.00;3
8;2024-06-15;Lance Livre;73.55;36775.00;3
8;2024-06-15;Lance Embutido;57.61;28805.00;3
8;2024-06-15;Lance Fixo;30;15000.00;3
8;2024-07-15;Lance Livre;71.83;35915.00;1
8;2024-07-15;Lance Embutido;59.16;29580.00;2
8;2024-07-15;Lance Fixo;30;15000.00;1
8;2024-08-15;Lance Livre;54.4;27200.00;2
8;2024-08-15;Lance Embutido;61.7;30850.00;2
8;2024-08-15;Lance Fixo;30;15000.00;2
8;2024-09-15;Lance Livre;59.31;29655.00;2
8;2024-09-15;Lance Embutido;70.95;35475.00;3
8;2024-09-15;Lance Fixo;30;15000.00;1
8;2024-10-15;Lance Livre;74.55;37275.00;1
8;2024-10-15;Lance Embutido;55.91;27955.00;2
8;2024-10-15;Lance Fixo;30;15000.00;3
8;2024-11-15;Lance Livre;58.14;29070.00;1
8;2024-11-15;Lance Embutido;59.23;29615.00;2
8;2024-11-15;Lance Fixo;30;15000.00;3
8;2024-12-15;Lance Livre;62.84;31420.00;1
8;2024-12-15;Lance Embutido;58.63;29315.00;3
8;2024-12-15;Lance Fixo;30;15000.00;1
8;2025-01-15;Lance Livre;56.09;32251.75;3
8;2025-01-15;Lance Embutido;53.62;30831.50;4
8;2025-01-15;Lance Fixo;30;17250.00;2
8;2025-02-15;Lance Livre;58.95;33896.25;3
8;2025-02-15;Lance Embutido;55.39;31849.25;5
8;2025-02-15;Lance Fixo;30;17250.00;3
8;2025-03-15;Lance Livre;53.35;30676.25;3
8;2025-03-15;Lance Embutido;51.87;29825.25;4
8;2025-03-15;Lance Fixo;30;17250.00;3
8;2025-04-15;Lance Livre;53.48;30751.00;3
8;2025-04-15;Lance Embutido;49.45;28433.75;3
8;2025-04-15;Lance Fixo;30;17250.00;2
8;2025-05-15;Lance Livre;56.81;32665.75;2
8;2025-05-15;Lance Embutido;55.22;31751.50;4
8;2025-05-15;Lance Fixo;30;17250.00;1
8;2025-06-15;Lance Livre;59.27;34080.25;2
8;2025-06-15;Lance Embutido;48.02;27611.50;2
8;2025-06-15;Lance Fixo;30;17250.00;2
8;2025-07-15;Lance Livre;49.28;28336.00;2
8;2025-07-15;Lance Embutido;57.51;33068.25;3
8;2025-07-15;Lance Fixo;30;17250.00;1
8;2025-08-15;Lance Livre;49.98;28738.50;5
8;2025-08-15;Lance Embutido;56.96;32752.00;3
8;2025-08-15;Lance Fixo;30;17250.00;2
8;2025-09-15;Lance Livre;49.05;28203.75;5
8;2025-09-15;Lance Embutido;59.15;34011.25;3
8;2025-09-15;Lance Fixo;30;17250.00;3
9;2024-01-15;Lance Livre;89.98;44990.00;1
9;2024-01-15;Lance Embutido;86.56;43280.00;1
9;2024-01-15;Lance Fixo;30;15000.00;1
9;2024-02-15;Lance Livre;77.98;38990.00;1
9;2024-02-15;Lance Embutido;84.25;42125.00;1
9;2024-02-15;Lance Fixo;30;15000.00;1
9;2024-03-15;Lance Livre;85.47;42735.00;1
9;2024-03-15;Lance Embutido;94.08;47040.00;1
9;2024-03-15;Lance Fixo;30;15000.00;1
9;2024-04-15;Lance Livre;56.81;28405.00;1
9;2024-04-15;Lance Embutido;59.58;29790.00;1
9;2024-04-15;Lance Fixo;30;15000.00;1
9;2024-05-15;Lance Livre;66.37;33185.00;1
9;2024-05-15;Lance Embutido;63.79;31895.00;3
9;2024-05-15;Lance Fixo;30;15000.00;3
9;2024-06-15;Lance Livre;63.41;31705.00;3
9;2024-06-15;Lance Embutido;64.61;32305.00;1
9;2024-06-15;Lance Fixo;30;15000.00;1
9;2024-07-15;Lance Livre;58.18;29090.00;1
9;2024-07-15;Lance Embutido;59.79;29895.00;2
9;2024-07-15;Lance Fixo;30;15000.00;1
9;2024-08-15;Lance Livre;68.89;34445.00;1
9;2024-08-15;Lance Embutido;61.76;30880.00;3
9;2024-08-15;Lance Fixo;30;15000.00;2
9;2024-09-15;Lance Livre;71.58;35790.00;1
9;2024-09-15;Lance Embutido;65.45;32725.00;1
9;2024-09-15;Lance Fixo;30;15000.00;3
9;2024-10-15;Lance Livre;59.05;29525.00;2
9;2024-10-15;Lance Embutido;60.41;30205.00;2
9;2024-10-15;Lance Fixo;30;15000.00;1
9;2024-11-15;Lance Livre;61.67;30835.00;1
9;2024-11-15;Lance Embutido;71.43;35715.00;2
9;2024-11-15;Lance Fixo;30;15000.00;3
9;2024-12-15;Lance Livre;70.12;35060.00;3
9;2024-12-15;Lance Embutido;68.7;34350.00;3
9;2024-12-15;Lance Fixo;30;15000.00;3
9;2025-01-15;Lance Livre;49.5;28462.50;3
9;2025-01-15;Lance Embutido;52.05;29928.75;2
9;2025-01-15;Lance Fixo;30;17250.00;3
9;2025-02-15;Lance Livre;58.4;33580.00;4
9;2025-02-15;Lance Embutido;54.4;31280.00;2
9;2025-02-15;Lance Fixo;30;17250.00;2
9;2025-03-15;Lance Livre;49.88;28681.00;5
9;2025-03-15;Lance Embutido;58.81;33815.75;3
9;2025-03-15;Lance Fixo;30;17250.00;1
9;2025-04-15;Lance Livre;50.21;28870.75;3
9;2025-04-15;Lance Embutido;56.74;32625.50;4
9;2025-04-15;Lance Fixo;30;17250.00;1
9;2025-05-15;Lance Livre;54.94;31590.50;3
9;2025-05-15;Lance Embutido;56.25;32343.75;2
9;2025-05-15;Lance Fixo;30;17250.00;1
9;2025-06-15;Lance Livre;49.3;28347.50;3
9;2025-06-15;Lance Embutido;55.16;31717.00;5
9;2025-06-15;Lance Fixo;30;17250.00;2
9;2025-07-15;Lance Livre;58.17;33447.75;5
9;2025-07-15;Lance Embutido;59.7;34327.50;4
9;2025-07-15;Lance Fixo;30;17250.00;3
9;2025-08-15;Lance Livre;49.83;28652.25;2
9;2025-08-15;Lance Embutido;51.75;29756.25;4
9;2025-08-15;Lance Fixo;30;17250.00;2
9;2025-09-15;Lance Livre;50.31;28928.25;2
9;2025-09-15;Lance Embutido;59.5;34212.50;4
9;2025-09-15;Lance Fixo;30;17250.00;1
10;2025-05-15;Lance Livre;84.21;42105.00;1
10;2025-05-15;Lance Embutido;88.88;44440.00;1
10;2025-05-15;Lance Fixo;30;15000.00;1
10;2025-06-15;Lance Livre;92.71;46355.00;1
10;2025-06-15;Lance Embutido;81.23;40615.00;1
10;2025-06-15;Lance Fixo;30;15000.00;1
10;2025-07-15;Lance Livre;75.91;37955.00;1
10;2025-07-15;Lance Embutido;90.81;45405.00;1
10;2025-07-15;Lance Fixo;30;15000.00;1
10;2025-08-15;Lance Livre;59.7;29850.00;2
10;2025-08-15;Lance Embutido;67.28;33640.00;2
10;2025-08-15;Lance Fixo;30;15000.00;1
10;2025-09-15;Lance Livre;69.37;34685.00;2
10;2025-09-15;Lance Embutido;54.39;27195.00;1
10;2025-09-15;Lance Fixo;30;15000.00;1
11;2025-05-15;Lance Livre;82.58;41290.00;1
11;2025-05-15;Lance Embutido;84.06;42030.00;1
11;2025-05-15;Lance Fixo;30;15000.00;1
11;2025-06-15;Lance Livre;86.64;43320.00;1
11;2025-06-15;Lance Embutido;77.83;38915.00;1
11;2025-06-15;Lance Fixo;30;15000.00;1
11;2025-07-15;Lance Livre;88.12;44060.00;1
11;2025-07-15;Lance Embutido;94.5;47250.00;1
11;2025-07-15;Lance Fixo;30;15000.00;1
11;2025-08-15;Lance Livre;66.31;33155.00;3
11;2025-08-15;Lance Embutido;71.83;35915.00;1
11;2025-08-15;Lance Fixo;30;15000.00;3
11;2025-09-15;Lance Livre;57.67;28835.00;1
11;2025-09-15;Lance Embutido;72.49;36245.00;1
11;2025-09-15;Lance Fixo;30;15000.00;1
12;2025-05-15;Lance Livre;85.75;42875.00;1
12;2025-05-15;Lance Embutido;92.52;46260.00;1
12;2025-05-15;Lance Fixo;30;15000.00;1
12;2025-06-15;Lance Livre;85.1;42550.00;1
12;2025-06-15;Lance Embutido;90.63;45315.00;1
12;2025-06-15;Lance Fixo;30;15000.00;1
12;2025-07-15;Lance Livre;75.55;37775.00;1
12;2025-07-15;Lance Embutido;82.7;41350.00;1
12;2025-07-15;Lance Fixo;30;15000.00;1
12;2025-08-15;Lance Livre;64.88;32440.00;3
12;2025-08-15;Lance Embutido;70.98;35490.00;2
12;2025-08-15;Lance Fixo;30;15000.00;3
12;2025-09-15;Lance Livre;55.8;27900.00;2
12;2025-09-15;Lance Embutido;62.66;31330.00;3
12;2025-09-15;Lance Fixo;30;15000.00;2
13;2022-04-15;Lance Livre;75.59;52913.00;1
13;2022-04-15;Lance Embutido;89.31;62517.00;1
13;2022-04-15;Lance Fixo;30;21000.00;1
13;2022-05-15;Lance Livre;82.52;57764.00;1
13;2022-05-15;Lance Embutido;84.54;59178.00;1
13;2022-05-15;Lance Fixo;30;21000.00;1
13;2022-06-15;Lance Livre;88.48;61936.00;1
13;2022-06-15;Lance Embutido;81.87;57309.00;1
13;2022-06-15;Lance Fixo;30;21000.00;1
13;2022-07-15;Lance Livre;68.69;48083.00;2
13;2022-07-15;Lance Embutido;57.66;40362.00;1
13;2022-07-15;Lance Fixo;30;21000.00;2
13;2022-08-15;Lance Livre;56.6;39620.00;2
13;2022-08-15;Lance Embutido;62.75;43925.00;1
13;2022-08-15;Lance Fixo;30;21000.00;1
13;2022-09-15;Lance Livre;55.33;38731.00;1
13;2022-09-15;Lance Embutido;67.67;47369.00;3
13;2022-09-15;Lance Fixo;30;21000.00;3
13;2022-10-15;Lance Livre;67.77;47439.00;3
13;2022-10-15;Lance Embutido;57.85;40495.00;3
13;2022-10-15;Lance Fixo;30;21000.00;3
13;2022-11-15;Lance Livre;72.16;50512.00;1
13;2022-11-15;Lance Embutido;63.61;44527.00;1
13;2022-11-15;Lance Fixo;30;21000.00;2
13;2022-12-15;Lance Livre;63.53;44471.00;1
13;2022-12-15;Lance Embutido;54.56;38192.00;3
13;2022-12-15;Lance Fixo;30;21000.00;1
13;2023-01-15;Lance Livre;61.35;42945.00;2
13;2023-01-15;Lance Embutido;73.5;51450.00;2
13;2023-01-15;Lance Fixo;30;21000.00;3
13;2023-02-15;Lance Livre;55.22;38654.00;3
13;2023-02-15;Lance Embutido;65.32;45724.00;1
13;2023-02-15;Lance Fixo;30;21000.00;3
13;2023-03-15;Lance Livre;72.34;58233.70;1
13;2023-03-15;Lance Embutido;65.34;52598.70;3
13;2023-03-15;Lance Fixo;30;24150.00;1
13;2023-04-15;Lance Livre;57.18;46029.90;3
13;2023-04-15;Lance Embutido;51.86;41747.30;2
13;2023-04-15;Lance Fixo;30;24150.00;3
13;2023-05-15;Lance Livre;51.2;41216.00;5
13;2023-05-15;Lance Embutido;55.85;44959.25;5
13;2023-05-15;Lance Fixo;30;24150.00;1
13;2023-06-15;Lance Livre;54.93;44218.65;4
13;2023-06-15;Lance Embutido;48.6;39123.00;5
13;2023-06-15;Lance Fixo;30;24150.00;2
13;2023-07-15;Lance Livre;52.56;42310.80;3
13;2023-07-15;Lance Embutido;49.43;39791.15;4
13;2023-07-15;Lance Fixo;30;24150.00;3
13;2023-08-15;Lance Livre;51.56;41505.80;4
13;2023-08-15;Lance Embutido;53.59;43139.95;5
13;2023-08-15;Lance Fixo;30;24150.00;2
13;2023-09-15;Lance Livre;53.51;43075.55;3
13;2023-09-15;Lance Embutido;57.57;46343.85;3
13;2023-09-15;Lance Fixo;30;24150.00;1
13;2023-10-15;Lance Livre;49.25;39646.25;3
13;2023-10-15;Lance Embutido;51.19;41207.95;5
13;2023-10-15;Lance Fixo;30;24150.00;1
13;2023-11-15;Lance Livre;56.51;45490.55;3
13;2023-11-15;Lance Embutido;50.25;40451.25;5
13;2023-11-15;Lance Fixo;30;24150.00;2
13;2023-12-15;Lance Livre;52.79;42495.95;2
13;2023-12-15;Lance Embutido;59.9;48219.50;2
13;2023-12-15;Lance Fixo;30;24150.00;3
13;2024-01-15;Lance Livre;52.99;42656.95;2
13;2024-01-15;Lance Embutido;56.55;45522.75;3
13;2024-01-15;Lance Fixo;30;24150.00;3
13;2024-02-15;Lance Livre;55.69;44830.45;4
13;2024-02-15;Lance Embutido;54.55;43912.75;4
13;2024-02-15;Lance Fixo;30;24150.00;3
13;2024-03-15;Lance Livre;48.71;45093.28;5
13;2024-03-15;Lance Embutido;57.1;52860.32;3
13;2024-03-15;Lance Fixo;30;27772.50;2
13;2024-04-15;Lance Livre;56.96;52730.72;5
13;2024-04-15;Lance Embutido;52.31;48425.98;2
13;2024-04-15;Lance Fixo;30;27772.50;2
13;2024-05-15;Lance Livre;56.12;51953.09;3
13;2024-05-15;Lance Embutido;51.6;47768.70;2
13;2024-05-15;Lance Fixo;30;27772.50;3
13;2024-06-15;Lance Livre;53.5;49527.62;3
13;2024-06-15;Lance Embutido;57.1;52860.32;4
13;2024-06-15;Lance Fixo;30;27772.50;3
13;2024-07-15;Lance Livre;50.15;46426.36;3
13;2024-07-15;Lance Embutido;58.43;54091.57;2
13;2024-07-15;Lance Fixo;30;27772.50;1
13;2024-08-15;Lance Livre;49.59;45907.94;4
13;2024-08-15;Lance Embutido;58.37;54036.03;4
13;2024-08-15;Lance Fixo;30;27772.50;2
13;2024-09-15;Lance Livre;50.89;47111.42;2
13;2024-09-15;Lance Embutido;57.97;53665.73;4
13;2024-09-15;Lance Fixo;30;27772.50;3
13;2024-10-15;Lance Livre;48.02;44454.51;2
13;2024-10-15;Lance Embutido;57.98;53674.98;4
13;2024-10-15;Lance Fixo;30;27772.50;1
13;2024-11-15;Lance Livre;59.7;55267.27;5
13;2024-11-15;Lance Embutido;48.07;44500.80;3
13;2024-11-15;Lance Fixo;30;27772.50;3
13;2024-12-15;Lance Livre;52.15;48277.86;5
13;2024-12-15;Lance Embutido;55.04;50953.28;2
13;2024-12-15;Lance Fixo;30;27772.50;3
13;2025-01-15;Lance Livre;50.69;46926.27;3
13;2025-01-15;Lance Embutido;53.49;49518.37;4
13;2025-01-15;Lance Fixo;30;27772.50;3
13;2025-02-15;Lance Livre;53.49;49518.37;3
13;2025-02-15;Lance Embutido;58.89;54517.42;3
13;2025-02-15;Lance Fixo;30;27772.50;3
13;2025-03-15;Lance Livre;55.82;59426.67;4
13;2025-03-15;Lance Embutido;48.76;51910.51;2
13;2025-03-15;Lance Fixo;30;31938.37;2
13;2025-04-15;Lance Livre;59.22;63046.35;5
13;2025-04-15;Lance Embutido;48.34;51463.37;2
13;2025-04-15;Lance Fixo;30;31938.37;3
13;2025-05-15;Lance Livre;54.44;57957.50;5
13;2025-05-15;Lance Embutido;48.7;51846.63;5
13;2025-05-15;Lance Fixo;30;31938.37;1
13;2025-06-15;Lance Livre;50.16;53400.96;3
13;2025-06-15;Lance Embutido;54.73;58266.24;5
13;2025-06-15;Lance Fixo;30;31938.37;1
13;2025-07-15;Lance Livre;59.19;63014.41;4
13;2025-07-15;Lance Embutido;57.97;61715.59;2
13;2025-07-15;Lance Fixo;30;31938.37;2
13;2025-08-15;Lance Livre;59.12;62939.89;4
13;2025-08-15;Lance Embutido;55.4;58979.53;3
13;2025-08-15;Lance Fixo;30;31938.37;3
13;2025-09-15;Lance Livre;50.41;53667.12;3
13;2025-09-15;Lance Embutido;58.17;61928.51;5
13;2025-09-15;Lance Fixo;30;31938.37;2
14;2022-04-15;Lance Livre;87.84;61488.00;1
14;2022-04-15;Lance Embutido;78.17;54719.00;1
14;2022-04-15;Lance Fixo;30;21000.00;1
14;2022-05-15;Lance Livre;86.93;60851.00;1
14;2022-05-15;Lance Embutido;91.05;63735.00;1
14;2022-05-15;Lance Fixo;30;21000.00;1
14;2022-06-15;Lance Livre;88.08;61656.00;1
14;2022-06-15;Lance Embutido;76.22;53354.00;1
14;2022-06-15;Lance Fixo;30;21000.00;1
14;2022-07-15;Lance Livre;61.04;42728.00;3
14;2022-07-15;Lance Embutido;72.73;50911.00;2
14;2022-07-15;Lance Fixo;30;21000.00;3
14;2022-08-15;Lance Livre;69.83;48881.00;3
14;2022-08-15;Lance Embutido;67.59;47313.00;1
14;2022-08-15;Lance Fixo;30;21000.00;2
14;2022-09-15;Lance Livre;58.17;40719.00;3
14;2022-09-15;Lance Embutido;60.68;42476.00;3
14;2022-09-15;Lance Fixo;30;21000.00;1
14;2022-10-15;Lance Livre;62.22;43554.00;2
14;2022-10-15;Lance Embutido;69.38;48566.00;2
14;2022-10-15;Lance Fixo;30;21000.00;2
14;2022-11-15;Lance Livre;71.07;49749.00;1
14;2022-11-15;Lance Embutido;59.41;41587.00;3
14;2022-11-15;Lance Fixo;30;21000.00;3
14;2022-12-15;Lance Livre;69.57;48699.00;1
14;2022-12-15;Lance Embutido;74.16;51912.00;2
14;2022-12-15;Lance Fixo;30;21000.00;2
14;2023-01-15;Lance Livre;61.41;42987.00;3
14;2023-01-15;Lance Embutido;73.14;51198.00;1
14;2023-01-15;Lance Fixo;30;21000.00;3
14;2023-02-15;Lance Livre;69.91;48937.00;1
14;2023-02-15;Lance Embutido;60.46;42322.00;3
14;2023-02-15;Lance Fixo;30;21000.00;3
14;2023-03-15;Lance Livre;62.28;50135.40;2
14;2023-03-15;Lance Embutido;64.77;52139.85;3
14;2023-03-15;Lance Fixo;30;24150.00;1
14;2023-04-15;Lance Livre;59.68;48042.40;3
14;2023-04-15;Lance Embutido;50.71;40821.55;2
14;2023-04-15;Lance Fixo;30;24150.00;2
14;2023-05-15;Lance Livre;50;40250.00;4
14;2023-05-15;Lance Embutido;57.94;46641.70;5
14;2023-05-15;Lance Fixo;30;24150.00;1
14;2023-06-15;Lance Livre;52.1;41940.50;5
14;2023-06-15;Lance Embutido;53.59;43139.95;3
14;2023-06-15;Lance Fixo;30;24150.00;1
14;2023-07-15;Lance Livre;57.93;46633.65;4
14;2023-07-15;Lance Embutido;49.03;39469.15;3
14;2023-07-15;Lance Fixo;30;24150.00;1
14;2023-08-15;Lance Livre;57.71;46456.55;5
14;2023-08-15;Lance Embutido;49.8;40089.00;5
14;2023-08-15;Lance Fixo;30;24150.00;3
14;2023-09-15;Lance Livre;54.7;44033.50;3
14;2023-09-15;Lance Embutido;59.41;47825.05;2
14;2023-09-15;Lance Fixo;30;24150.00;1
14;2023-10-15;Lance Livre;49.68;39992.40;5
14;2023-10-15;Lance Embutido;51.77;41674.85;2
14;2023-10-15;Lance Fixo;30;24150.00;2
14;2023-11-15;Lance Livre;48.93;39388.65;3
14;2023-11-15;Lance Embutido;55.58;44741.90;2
14;2023-11-15;Lance Fixo;30;24150.00;3
14;2023-12-15;Lance Livre;56.31;45329.55;4
14;2023-12-15;Lance Embutido;48.87;39340.35;4
14;2023-12-15;Lance Fixo;30;24150.00;2
14;2024-01-15;Lance Livre;48.38;38945.90;4
14;2024-01-15;Lance Embutido;53.11;42753.55;2
14;2024-01-15;Lance Fixo;30;24150.00;3
14;2024-02-15;Lance Livre;56.47;45458.35;3
14;2024-02-15;Lance Embutido;58.85;47374.25;3
14;2024-02-15;Lance Fixo;30;24150.00;1
14;2024-03-15;Lance Livre;57.89;53591.67;3
14;2024-03-15;Lance Embutido;56.11;51943.83;5
14;2024-03-15;Lance Fixo;30;27772.50;2
14;2024-04-15;Lance Livre;55.75;51610.56;2
14;2024-04-15;Lance Embutido;58.42;54082.31;4
14;2024-04-15;Lance Fixo;30;27772.50;3
14;2024-05-15;Lance Livre;56.9;52675.17;2
14;2024-05-15;Lance Embutido;59.16;54767.37;5
14;2024-05-15;Lance Fixo;30;27772.50;1
